#,exposure,pclthresholds,power3s,power5s,ulm1,ulm2,ulmed,ulp1,ulp2,wimp_mus
5.000000000000000000e-01,2.679621778336129393e-48,3.187180851725176871e-47,6.528672974763193678e-47,1.278627443392760243e-02,1.135366696383946841e-02,2.014055291331455846e-02,4.585100198299225938e-02,6.704629219955235420e-02,9.309275689789690489e+01
1.000000000000000000e+00,1.398762568291459318e-48,1.853205689154611278e-47,4.075584610986837636e-47,6.352014412276668978e-03,5.348601140323126085e-03,1.100236231585512148e-02,2.456820682682260559e-02,3.770883961881726226e-02,1.861855137957938098e+02
1.500000000000000000e+00,9.913271213972070992e-49,1.546953987863776321e-47,2.998535458642776577e-47,4.836004196761839111e-03,3.937050575516274492e-03,8.488340535016120417e-03,1.755665804992327661e-02,2.657632732909159107e-02,2.792782706936907289e+02
2.000000000000000000e+00,7.450794930529791082e-49,1.232429098890524633e-47,2.400190476371174897e-47,3.524180574764686821e-03,2.796427876427627288e-03,6.667773645815743000e-03,1.389402543715404989e-02,2.102922477219994549e-02,3.723710275915876196e+02
3.000000000000000000e+00,5.274368658715910453e-49,9.030821573642901522e-48,1.784974139877563840e-47,2.699079569746237230e-03,2.137760007782700967e-03,4.946741179339981392e-03,1.053044239482822317e-02,1.551751365800350946e-02,5.585565413873814578e+02
4.000000000000000000e+00,4.216527034640653559e-49,7.228993610524711281e-48,1.467305731036649407e-47,2.014245555139301726e-03,1.535677857846581796e-03,3.862621814545470246e-03,8.244286766989832732e-03,1.260914056555042899e-02,7.447420551831752391e+02
1.000000000000000000e+01,2.112934393189515613e-49,4.003620441973923335e-48,7.858595823065493667e-48,1.017619773668635656e-03,7.271825689717683998e-04,2.111669767037089272e-03,4.180209104934808073e-03,6.310299973845408077e-03,1.861855137957938041e+03
1.500000000000000000e+01,1.622694394769674516e-49,3.114857977929906029e-48,6.027873609592251391e-48,7.582238192033552513e-04,5.227251724877375605e-04,1.658614973613478346e-03,3.347099292798421007e-03,4.998793287847139860e-03,2.792782706936906834e+03
2.000000000000000000e+01,1.388579650851879152e-49,2.588544741664903386e-48,4.995761664127998625e-48,6.380602756486143667e-04,4.393866062254036956e-04,1.363793627720666542e-03,2.687582674779150083e-03,3.969533893305461636e-03,3.723710275915876082e+03
