21.84162827230005, 7.129542666976366e-43
24.040251202763553, 3.349812992192896e-43
26.6420890967402, 1.7003685296943445e-43
30.3458069915268, 8.673480658879278e-44
35.28214343073503, 4.70388300279322e-44
41.02147111838358, 2.968573379252464e-44
47.69441221789515, 2.1149573329686467e-44
55.45283713121358, 1.6548141144169862e-44
64.47332093857192, 1.3871349772669562e-44
74.96116209549699, 1.2388433027880537e-44
87.15505484913896, 1.1755613640705198e-44
101.33252171410403, 1.1658005263364923e-44
117.81622964626943, 1.191705177205578e-44
136.98133366526602, 1.2487781441597134e-44
159.26401506016182, 1.3085844411515568e-44
185.17140850056708, 1.3562217700259852e-44
215.29314398567345, 1.448856276656737e-44
250.31476631606427, 1.599861597372608e-44
291.03333750393534, 1.7520596709310182e-44
338.37557721916863, 1.9507275989613353e-44
393.4189541322128, 2.1839269910928403e-44
457.4162081746014, 2.4653025852395107e-44
531.8238618226726, 2.7983117658343207e-44
618.3353692967935, 3.16756174932613e-44
718.9196581233622, 3.6153030645035326e-44
835.865940232399, 4.126333527985444e-44
971.8358124527799, 4.722596317342954e-44
1129.9238321675862, 5.434893916828167e-44
1313.7279467794028, 6.237412165295639e-44
1527.43137989964, 7.19799542728014e-44
1775.897837921139, 8.260853832830941e-44
2064.782203793795, 9.506818120147699e-44
2400.6592372983555, 1.1031537883446663e-43
2791.173210925968, 1.2660458446682393e-43
3245.2118869474316, 1.4690964443759579e-43
3773.1087952406688, 1.6906766516230329e-43
4386.878415545845, 1.9510467618448756e-43
5100.48961669405, 2.2702068511272997e-43
5930.183576051276, 2.6198266364877665e-43
6894.843414750897, 3.0399989169065926e-43
8016.423961294712, 3.5178508990531292e-43
9256.816663918531, 4.065732266099126e-43
