1.737800828749375415e-01 1.343722768032599563e-44 3.049858702989558603e-45 2.361933392254648257e-45
1.757923613958692621e-01 1.366463505718299890e-44 3.098494215227413042e-45 2.403800547363756691e-45
1.778279410038922925e-01 1.433125948242165530e-44 3.147511671285368538e-45 2.445881470283937085e-45
1.798870915128787940e-01 1.435589072527990003e-44 3.194454824732114106e-45 2.484980971552060717e-45
1.819700858609983596e-01 1.482224677881955617e-44 3.241754638338294313e-45 2.524286821721317254e-45
1.840772001468955754e-01 1.531193344547375601e-44 3.287113471874707558e-45 2.560988358118237083e-45
1.862087136662867459e-01 1.580938831977033345e-44 3.333376470531979582e-45 2.597689354223451143e-45
1.883649089489800588e-01 1.605036721182466383e-44 3.375738411739077962e-45 2.632270262700379567e-45
1.905460717963247397e-01 1.683372719517791960e-44 3.419853408532699611e-45 2.666841331774691949e-45
1.927524913190936107e-01 1.711814149239034621e-44 3.459410831268760002e-45 2.697139526707505775e-45
1.949844599758045471e-01 1.795373961337587203e-44 3.500310433075823449e-45 2.728528177845521364e-45
1.972422736114853303e-01 1.825695050017088236e-44 3.538045376037064969e-45 2.753838884521511464e-45
1.995262314968879735e-01 1.914827024413547098e-44 3.575586776276996150e-45 2.779255291485770503e-45
2.018366363681560749e-01 1.947151985454546977e-44 3.610342757830920664e-45 2.802695641359281356e-45
2.041737944669529681e-01 2.042227700206526746e-44 3.646086501105790020e-45 2.825806461204980101e-45
2.065380155810529195e-01 2.076688954663652083e-44 3.676983213309382639e-45 2.843203294242792845e-45
2.089296130854039757e-01 2.178104766405825691e-44 3.707486985541162484e-45 2.859948029660266275e-45
2.113489039836646544e-01 2.182735999741691723e-44 3.737304242690211985e-45 2.874108130231843552e-45
2.137962089502232488e-01 2.253684311774618785e-44 3.766927989863341789e-45 2.888314148800570511e-45
2.162718523727020226e-01 2.328096979238775382e-44 3.791822726337053345e-45 2.897709222421525724e-45
2.187761623949552869e-01 2.403776459275570473e-44 3.816228165220540398e-45 2.906450329185991709e-45
2.213094709605637478e-01 2.439260174739577785e-44 3.837110436819072354e-45 2.910201657185004745e-45
2.238721138568340041e-01 2.558435358831679587e-44 3.859132291601628958e-45 2.913188569933843379e-45
2.264644307593059458e-01 2.564322891023561894e-44 3.876889202578901292e-45 2.911182246155272498e-45
2.290867652767772933e-01 2.647695276476072945e-44 3.894109953950491815e-45 2.908327566597330769e-45
2.317394649968478604e-01 2.735095853812008680e-44 3.907961241637399457e-45 2.900280702122194888e-45
2.344228815319921999e-01 2.824027903069853162e-44 3.921367671185810762e-45 2.891265717223513749e-45
2.371373705661655173e-01 2.824517906166248516e-44 3.931560795846687283e-45 2.875917076679657255e-45
2.398832919019490417e-01 2.916365189639424938e-44 3.941282044626307495e-45 2.859241309014319600e-45
2.426610095082415430e-01 2.970869334165976677e-44 3.947822171834042065e-45 2.837418459801550514e-45
2.454708915685030468e-01 3.019064305591143814e-44 3.953842842294758162e-45 2.814478246205653031e-45
2.483133105295570464e-01 3.111114082060932840e-44 3.957159492905053888e-45 2.784252654447610513e-45
2.511886431509580131e-01 3.212297746599439973e-44 3.960121376211454655e-45 2.750520359328891136e-45
2.540972705549305322e-01 3.212829684035381488e-44 3.960336758443173862e-45 2.707432428904007160e-45
2.570395782768863935e-01 3.317330196474692050e-44 3.960020631572240109e-45 2.658697198263861491e-45
2.600159563165271859e-01 3.379959886972305982e-44 3.956133652248010910e-45 2.600891256003636228e-45
2.630267991895381408e-01 3.434794379844364465e-44 3.951640376042753376e-45 2.527598277056330384e-45
2.660725059798809689e-01 3.490691952779684348e-44 3.943831600699001789e-45 2.439007195074402853e-45
2.691534803926915465e-01 3.547323946003246404e-44 3.935262778297848432e-45 2.300717832273643933e-45
2.722701308077912774e-01 3.605051746793445046e-44 3.924587402811453400e-45 1.297198663396758950e-46
2.754228703338166273e-01 3.663540163271672423e-44 3.913368009332644651e-45 1.168302078519677824e-46
2.786121168629770994e-01 3.774007692404390861e-44 3.899298799786686443e-45 1.107452130299334081e-46
2.818382931264453717e-01 3.896802086452550596e-44 3.884480953183323356e-45 1.046553874514066929e-46
2.851018267503909742e-01 3.897395905743288981e-44 3.865680122117790523e-45 9.803724497016462566e-47
2.884031503126605611e-01 4.024215557524371676e-44 3.845818054037848470e-45 9.022552094615075898e-47
2.917427014001167662e-01 4.101469538157512732e-44 3.823685575126264556e-45 4.903599847881872320e-47
2.951209226666385299e-01 4.168015539983728524e-44 3.799839919498288020e-45 7.826772483065123099e-48
2.985382618917959974e-01 4.235839212451452319e-44 3.769525451686946659e-45 1.066731476837594198e-50
3.019951720402015982e-01 4.304566623376363541e-44 3.737414349855553627e-45 1.066730744539544007e-50
3.054921113215512962e-01 4.374611013281876030e-44 3.699567090274618640e-45 1.066730069604440052e-50
3.090295432513590623e-01 4.445591340917154037e-44 3.655751206936518324e-45 1.066729402629030064e-50
3.126079367123955066e-01 4.459627626819095841e-44 3.604795350568819478e-45 1.066728652056489597e-50
3.162277660168379412e-01 4.459627626819095841e-44 3.543826543513337461e-45 1.066727874142989407e-50
3.198895109691398120e-01 4.517637038727699410e-44 3.473465619941964099e-45 1.066727071303160737e-50
3.235936569296282705e-01 4.590940752134128072e-44 3.382508257595670101e-45 1.066726255154263246e-50
3.273406948788382120e-01 4.665640899341195744e-44 3.266988102659399015e-45 1.066725308112649017e-50
3.311311214825911065e-01 4.741347542796092202e-44 3.056088741360290263e-45 1.066724318723018907e-50
3.349654391578276713e-01 4.818493559560123169e-44 3.139642844789293591e-45 1.066723237575458555e-50
3.388441561392025458e-01 4.896681902235596959e-44 1.437748179709269241e-44 1.066722122644179384e-50
3.427677865464504037e-01 4.976353872197274047e-44 1.648894611986918352e-44 1.066720929385656124e-50
3.467368504525316641e-01 5.057105265355775044e-44 1.775537162535814567e-44 1.066719704563779149e-50
3.507518739525680163e-01 5.139385894278448131e-44 1.884401107377962879e-44 1.066718410101680731e-50
3.548133892335754713e-01 5.222784355914918672e-44 1.979265443015587910e-44 1.066717085243862005e-50
3.589219346450052694e-01 5.307759057538653693e-44 2.068757909139481559e-44 1.066715777782587486e-50
3.630780547701014105e-01 5.393891359797228493e-44 2.151068084584588181e-44 1.066714464492480072e-50
3.672823004980846906e-01 5.481648344503932838e-44 2.230868504373833066e-44 1.066713223391802585e-50
3.715352290971725702e-01 5.570604103960281687e-44 2.306533560710792804e-44 1.066711993358874115e-50
3.758374042884441990e-01 5.591070776755292900e-44 2.380671785286783314e-44 1.066710923344644155e-50
3.801893963205611460e-01 5.591070776755292900e-44 2.452272031473480126e-44 1.066709892837565821e-50
3.845917820453535474e-01 5.660868370855702101e-44 2.521417610500539595e-44 1.066713228820180327e-50
3.890451449942805562e-01 5.752735902526534834e-44 2.588907521172532603e-44 1.066717937185205020e-50
3.935500754557774150e-01 5.846325970270983780e-44 2.654320882123871045e-44 1.338007037444902505e-44
3.981071705534972027e-01 5.941204962645118190e-44 2.717018253890092787e-44 1.745705535688369851e-44
4.027170343254590779e-01 6.037859400808479913e-44 2.778091292402471100e-44 1.867858313031748759e-44
4.073802778041127337e-01 6.135848570977840442e-44 2.838614827954593602e-44 1.962676884957049765e-44
4.120975190973302227e-01 6.159977960380168590e-44 2.895909480658663406e-44 2.049581201333006215e-44
4.168693834703354195e-01 6.159977960380168590e-44 2.952415537891803554e-44 2.125297908949959560e-44
4.216965034285822256e-01 6.235264437629279468e-44 3.005321620372967488e-44 2.196092253626212027e-44
4.265795188015926720e-01 6.336461068954198835e-44 3.057340904737658471e-44 2.260721595796589586e-44
4.315190768277652467e-01 6.362198492657496171e-44 3.105815258836903889e-44 2.320133725550078972e-44
4.365158322401659907e-01 6.362198492657496171e-44 3.153595046107318342e-44 2.375549301932408187e-44
4.415704473533125229e-01 6.439123510489898656e-44 3.196507693244907949e-44 2.426645900559555804e-44
4.466835921509631491e-01 6.543632592195674466e-44 3.238196626494619082e-44 2.474846464568994691e-44
4.518559443749223803e-01 6.571057546036270702e-44 3.275599714936771966e-44 2.517060678557644853e-44
4.570881896148750734e-01 6.571057546036270702e-44 3.311530173793678064e-44 2.557139109572339578e-44
4.623810213992603502e-01 6.571057546036270702e-44 3.341892908611074638e-44 2.591642338281136268e-44
4.677351412871982306e-01 6.571057546036270702e-44 3.371430405749742216e-44 2.624347980771805906e-44
4.731512589614805253e-01 6.571057546036270702e-44 3.394252421980874846e-44 2.649744452498656478e-44
4.786300923226384230e-01 6.571057546036270702e-44 3.414732777591832419e-44 2.673093489581363089e-44
4.841723675840994279e-01 6.648787469558292380e-44 3.428641297693935514e-44 2.689687695976390887e-44
4.897788193684462499e-01 6.756707467284741235e-44 3.440145124708040745e-44 2.703677795762602620e-44
4.954501908047903025e-01 6.786773050723302545e-44 3.445534899892519793e-44 2.710337296222401588e-44
5.011872336272723549e-01 6.786773050723302545e-44 3.448707871244705062e-44 2.714193175857668823e-44
5.069907082747042715e-01 6.709903207371436605e-44 3.444544212739736309e-44 2.710699783428382579e-44
5.128613839913648276e-01 6.601993168903975473e-44 3.438117854049869336e-44 2.704265877017157132e-44
5.188000389289610936e-01 6.571057546036270702e-44 3.424648344453242020e-44 2.689681496069035160e-44
5.248074602497725394e-01 6.571057546036270702e-44 3.408216142720439794e-44 2.671697406927667432e-44
5.308844442309883505e-01 6.571057546036270702e-44 3.383584374956400342e-44 2.646324500336579553e-44
5.370317963702526676e-01 6.571057546036270702e-44 3.355399797841601466e-44 2.618005524384498565e-44
5.432503314924331805e-01 6.497879957222203571e-44 3.319878721588460504e-44 2.581937419995025095e-44
5.495408738576245122e-01 6.393414268699339025e-44 3.281686045581211236e-44 2.541966810567061362e-44
5.559042572704036012e-01 6.362198492657496171e-44 3.236337803743556886e-44 2.495394803405729445e-44
5.623413251903490728e-01 6.362198492657496171e-44 3.188172370604232181e-44 2.443118484217270091e-44
5.688529308438414755e-01 6.292152919420185923e-44 3.133416586950872871e-44 2.385807757945196667e-44
5.754399373371569260e-01 6.191016974903551420e-44 3.074857791088314126e-44 2.324382477818699737e-44
5.821032177708714839e-01 6.092548970764016502e-44 3.010562381470663358e-44 2.256946247921902874e-44
5.888436553555890240e-01 5.994632119675008314e-44 2.942428848721540593e-44 2.183095021628750000e-44
5.956621435290104793e-01 5.899276952510258595e-44 2.870625311805823896e-44 2.104343473688719703e-44
6.025595860743577781e-01 5.804476733132174056e-44 2.794543737820798490e-44 2.017860281071629548e-44
6.095368972401692398e-01 5.651642731352052234e-44 2.714467315987692779e-44 1.928438763529226092e-44
6.165950018614821948e-01 5.470994443002415619e-44 2.630850605288001307e-44 1.828045899816995240e-44
6.237348354824192587e-01 5.472703980548734390e-44 2.543903065830748758e-44 1.724370485526271860e-44
6.309573444801933606e-01 5.297805613461187471e-44 2.452815147304303120e-44 1.611134787365815927e-44
6.382634861905487345e-01 5.130989779924793381e-44 2.360176565137639632e-44 1.495629364361328506e-44
6.456542290346556356e-01 4.967040466437459253e-44 2.263200285567164738e-44 1.373536952863931378e-44
6.531305526474724399e-01 4.917967781139124347e-44 2.164982879860686706e-44 1.261459771099285136e-44
6.606934480075961069e-01 4.683634957295813759e-44 2.062795752472544959e-44 1.161424791604310958e-44
6.683439175686146649e-01 4.611179413305916711e-44 1.960463070914020584e-44 1.080720398669041982e-44
6.760829753919819218e-01 4.391516381361031217e-44 1.854200064177940525e-44 1.012888212531645061e-44
6.839116472814292802e-01 4.281015195873424162e-44 1.748551677100752068e-44 9.574302678705858501e-45
6.918309709189364165e-01 4.010782645185074414e-44 1.639577785508842989e-44 9.082945485910566597e-45
6.998419960022734809e-01 4.014208129232199776e-44 1.533190588267307054e-44 8.656956742807129898e-45
7.079457843841379105e-01 3.760892778694307236e-44 1.426337338376389637e-44 8.262923586916484220e-45
7.161434102129019541e-01 3.644390569647032815e-44 1.325382729656545714e-44 7.906749324472266221e-45
7.244359600749900041e-01 3.414480866983665899e-44 1.228722680735047414e-44 7.565674240590808953e-45
7.328245331389040551e-01 3.417259549955530586e-44 1.142331964756539630e-44 7.250881423678295977e-45
7.413102413009174940e-01 3.201742741288766056e-44 1.063391353424390754e-44 6.941150196207360188e-45
7.498942093324558744e-01 3.102436698437253667e-44 9.945201708826519928e-45 6.653526606144294702e-45
7.585775750291837705e-01 2.906833055411596507e-44 9.321491471978555232e-45 6.365088021268216424e-45
7.673614893618189159e-01 2.881987887495738923e-44 8.773577560486296340e-45 6.091161029556900905e-45
7.762471166286917246e-01 2.656373583699487716e-44 8.268497093026244676e-45 5.818396066334034718e-45
7.852356346100718421e-01 2.592974855531150974e-44 7.815271502056103341e-45 5.555020560963941989e-45
7.943282347242814900e-01 2.351074109103622086e-44 7.388748437413972885e-45 5.292090922923325172e-45
8.035261221856172531e-01 2.354374567937510777e-44 6.999482312307106065e-45 5.036859523440149111e-45
8.128305161640992926e-01 2.134824791079905965e-44 6.626976141202445527e-45 4.780364077143213239e-45
8.222426499470711914e-01 2.069782386215851200e-44 6.281975989989148149e-45 4.531847017438824600e-45
8.317637711026710789e-01 1.876851954768099320e-44 5.947262004130531976e-45 4.278547154309230415e-45
8.413951416451951326e-01 1.863049778666230037e-44 5.636258277550190302e-45 4.034231630885250383e-45
8.511380382023765456e-01 1.661920847344490564e-44 5.331451454778463705e-45 3.783893990710332111e-45
8.609937521846007247e-01 1.637943912800030550e-44 5.045230343785827628e-45 3.538130694024175183e-45
8.709635899560808081e-01 1.461200888726284197e-44 4.764546039107962590e-45 3.280401108530343571e-45
8.810488730080142661e-01 1.428022334844277856e-44 4.500938962917095252e-45 3.016142454913542040e-45
8.912509381337456738e-01 1.253250737158782113e-44 4.240531344414008172e-45 2.716989003924113498e-45
9.015711376059570847e-01 1.255551494807887175e-44 3.993433263018860122e-45 2.057540434640528702e-45
9.120108393559096527e-01 1.101970105526200149e-44 3.749237470671396933e-45 3.424376722891708592e-46
9.225714271547631462e-01 1.077690710697532895e-44 3.517295658097118042e-45 3.207161430913829387e-46
9.332543007969910098e-01 9.615679287107505043e-45 3.287165587507535592e-45 3.009054206244287130e-46
9.440608762859232783e-01 9.474762918268549339e-45 3.065672557022557878e-45 2.834473954041026603e-46
9.549925860214358853e-01 8.454328338453239815e-45 2.842777999690719341e-45 2.672708866497787963e-46
9.660508789898133442e-01 8.329951548498483090e-45 2.623927912652421581e-45 2.528733662493803928e-46
9.772372209558106704e-01 7.433239711366152209e-45 2.396594121947189040e-45 2.394134271966706347e-46
9.885530946569388577e-01 7.323463315786647850e-45 2.156777581931990204e-45 2.273038911208745177e-46
1.000000000000000000e+00 6.535473438964977254e-45 1.836385020835668346e-45 2.160713335127625187e-46
1.011579454259898814e+00 6.438585351167474759e-45 2.800463668053104413e-46 2.057790448516470875e-46
1.023292992280754099e+00 5.746135424378137881e-45 2.661365219568242600e-46 1.962498314197012779e-46
1.035142166679344111e+00 5.660624093079875708e-45 2.536814825464356238e-46 1.874592686030074691e-46
1.047128548050899610e+00 5.052130360844927115e-45 2.419658005125089926e-46 1.792643825506712913e-46
1.059253725177288663e+00 5.017191417176310385e-45 2.313649621198667615e-46 1.717485906079489678e-46
1.071519305237606412e+00 4.551663397685900728e-45 2.213716621034916700e-46 1.646193255741952211e-46
1.083926914021203336e+00 4.447251666948801211e-45 2.121866112188826824e-46 1.580814340844040630e-46
1.096478196143185091e+00 4.100962604586026943e-45 2.035950094031862671e-46 1.518955873906972568e-46
1.109174815262400804e+00 4.037776475177743790e-45 1.956642216260203756e-46 1.461209439321707268e-46
1.122018454301963564e+00 3.723483578224031369e-45 1.881832220002637672e-46 1.406559660997156326e-46
1.135010815672314877e+00 3.666002799587167484e-45 1.812032787320387664e-46 1.355338921943928466e-46
1.148153621496882826e+00 3.380749709577412744e-45 1.746287723168159462e-46 1.306953730464926962e-46
1.161448613840342592e+00 3.328459394607732857e-45 1.684994460648962103e-46 1.261988348023258156e-46
1.174897554939529742e+00 3.069562912540259739e-45 1.626776917835066965e-46 1.218878971346960584e-46
1.188502227437018277e+00 3.021994614935707989e-45 1.572869656894991803e-46 1.178875974572621201e-46
1.202264434617413169e+00 2.787019462082430517e-45 1.521584849677126426e-46 1.140253646994097385e-46
1.216186000646367837e+00 2.743746990011739812e-45 1.473123015783933260e-46 1.104389659935703240e-46
1.230268770812381840e+00 2.530482900760677389e-45 1.426842039966494213e-46 1.069665676159255438e-46
1.244514611771385004e+00 2.511350130180815943e-45 1.383629169514270917e-46 1.037287872770905871e-46
1.258925411794167504e+00 2.354043263537337216e-45 1.342336220538789973e-46 1.005772333011098145e-46
1.273503081016661653e+00 2.279982361111371037e-45 1.303656130920427377e-46 9.763251432790126177e-47
1.288249551693134265e+00 2.137210220141183823e-45 1.266471592293495175e-46 9.477410302412660500e-47
1.303166778452299335e+00 2.137882008460294347e-45 1.230997853117017537e-46 9.206579005091323121e-47
1.318256738556407459e+00 2.004047742955331776e-45 1.197121883061307145e-46 8.950899172810472808e-47
1.333521432163323972e+00 1.956712899534003992e-45 1.165360583829771903e-46 8.701564386639568658e-47
1.348962882591653978e+00 1.864156538312263385e-45 1.135482817397861936e-46 8.464709682614482425e-47
1.364583136588924495e+00 1.834648414015398345e-45 1.106657907750692807e-46 8.236240762983431168e-47
1.380384264602885214e+00 1.747886301058709607e-45 1.078581141416418563e-46 8.013712493008937153e-47
1.396368361055937646e+00 1.720198530423325275e-45 1.051979579729005225e-46 7.804618983458465880e-47
1.412537544622754826e+00 1.638867932014479173e-45 1.026792778117133902e-46 7.603609374877288004e-47
1.428893958511102902e+00 1.612888240982509921e-45 1.003074367017855601e-46 7.407708232998346025e-47
1.445439770745927222e+00 1.536649131397403656e-45 9.803121606955741605e-47 7.220057067158978427e-47
1.462177174456718243e+00 1.512272169158595584e-45 9.581521900626188829e-47 7.038018548356190008e-47
1.479108388168207222e+00 1.440805809091852459e-45 9.367122289081484521e-47 6.858890887605960975e-47
1.496235656094433653e+00 1.429310071434386359e-45 9.164356209017639939e-47 6.686240088837077638e-47
1.513561248436207984e+00 1.383931179081463257e-45 8.970190870489091750e-47 6.521097799525240686e-47
1.531087461682030249e+00 1.350995541543687569e-45 8.783753247300040011e-47 6.358096604163699168e-47
1.548816618912481236e+00 1.329383035191461601e-45 8.603340590308088840e-47 6.197246480410848832e-47
1.566751070108149291e+00 1.297633829988636579e-45 8.427245836651340564e-47 6.042975347068943429e-47
1.584893192461113376e+00 1.256449724033101546e-45 8.256042232130365684e-47 5.893670804164018932e-47
1.603245390690041683e+00 1.256547833842563242e-45 8.092062633611086249e-47 5.745959213218329594e-47
1.621810097358929781e+00 1.216674592045540377e-45 7.934088413271897164e-47 5.600454766080796269e-47
1.640589773199539581e+00 1.187475713515068063e-45 7.783582719263956314e-47 5.458776300381780632e-47
1.659586907437560432e+00 1.168485371377144334e-45 7.639772370028661400e-47 5.318893544527267363e-47
1.678804018122560748e+00 1.159119618598885783e-45 7.498677240868497675e-47 5.180016941064845231e-47
1.698243652461744357e+00 1.159119618598885783e-45 7.360015783710698080e-47 5.044105879338266162e-47
1.717908387157588423e+00 1.149878696450072720e-45 7.223882258137332506e-47 4.907258612738318951e-47
1.737800828749375359e+00 1.131493653322802996e-45 7.090473373755660472e-47 4.769510057482285873e-47
1.757923613958693121e+00 1.113401087808206559e-45 6.960771438451371822e-47 4.632820453081801145e-47
1.778279410038922759e+00 1.095601229026429370e-45 6.834629821452716406e-47 4.494588024309007349e-47
1.798870915128788273e+00 1.086606113854597890e-45 6.711988299149033839e-47 4.356499958121485221e-47
1.819700858609983429e+00 1.086606113854597890e-45 6.592778146510419311e-47 4.217192578537582903e-47
1.840772001468956365e+00 1.078149323931228714e-45 6.476717483504180664e-47 4.075715243177205031e-47
1.862087136662867515e+00 1.060916818640616714e-45 6.364080534372659340e-47 3.931858521168407367e-47
1.883649089489801032e+00 1.052068671023622828e-45 6.251506697726029012e-47 3.783554778978866203e-47
1.905460717963247230e+00 1.052068671023622828e-45 6.140057343515803148e-47 3.629437245271035993e-47
1.927524913190935552e+00 1.052068671023622828e-45 6.029272797786632169e-47 3.468003004545495939e-47
1.949844599758045582e+00 1.052068671023622828e-45 5.920468741085428467e-47 3.299614356671473826e-47
1.972422736114853414e+00 1.052068671023622828e-45 5.813296446533434460e-47 3.122438063586472601e-47
1.995262314968879735e+00 1.052068671023622828e-45 5.708450511459826242e-47 2.939386155424488810e-47
2.018366363681560749e+00 1.052068671023622828e-45 5.602664203202479740e-47 2.756570440300423014e-47
2.041737944669529625e+00 1.052068671023622828e-45 5.496382848818256915e-47 2.585122080708584977e-47
2.065380155810529139e+00 1.052068671023622828e-45 5.391193493014800855e-47 2.432512220345784662e-47
2.089296130854039646e+00 1.052068671023622828e-45 5.285285529282236289e-47 2.302384234468898570e-47
2.113489039836646377e+00 1.052068671023622828e-45 5.180425404835343801e-47 2.191563446132227624e-47
2.137962089502232654e+00 1.052068671023622828e-45 5.076552258068021589e-47 2.097920538428793939e-47
2.162718523727019893e+00 1.052068671023622828e-45 4.971337815961968591e-47 2.016307145787521245e-47
2.187761623949552980e+00 1.052068671023622828e-45 4.865920581855573013e-47 1.944711752240379140e-47
2.213094709605637700e+00 1.052068671023622828e-45 4.759048965143458984e-47 1.880770108578885982e-47
2.238721138568339875e+00 1.052068671023622828e-45 4.650570023164279094e-47 1.822994276964400788e-47
2.264644307593059569e+00 1.052068671023622828e-45 4.541130224198076368e-47 1.770543347603866392e-47
2.290867652767773599e+00 1.052068671023622828e-45 4.431393535837002985e-47 1.723167594734391098e-47
2.317394649968478326e+00 1.052068671023622828e-45 4.317245705691940052e-47 1.678482767850091826e-47
2.344228815319922887e+00 1.052068671023622828e-45 4.199834942841285149e-47 1.637515530716805737e-47
2.371373705661655062e+00 1.059770267971977927e-45 4.079179971368812166e-47 1.599138896706300962e-47
2.398832919019491250e+00 1.076994028540079495e-45 3.954126701625382744e-47 1.562538887443575441e-47
2.426610095082415430e+00 1.086606113854597890e-45 3.824743442095378954e-47 1.527725114554301087e-47
2.454708915685031023e+00 1.086606113854597890e-45 3.690860033399760592e-47 1.495867878262886269e-47
2.483133105295570520e+00 1.086606113854597890e-45 3.549724212273993681e-47 1.465130146956419607e-47
2.511886431509581019e+00 1.086606113854597890e-45 3.400272614358686514e-47 1.435610739727260905e-47
2.540972705549305211e+00 1.094347885442015703e-45 3.243528792228532099e-47 1.407633798158428266e-47
2.570395782768863491e+00 1.112134607369840173e-45 3.083389186731742100e-47 1.380990360245586577e-47
2.600159563165272303e+00 1.122277356208507052e-45 2.920461872881239308e-47 1.355226826686421723e-47
2.630267991895381297e+00 1.122277356208507052e-45 2.762326913064109555e-47 1.330089004378763671e-47
2.660725059798809689e+00 1.122277356208507052e-45 2.613389270344510614e-47 1.305482060584968209e-47
2.691534803926915131e+00 1.122277356208507052e-45 2.479944833179076231e-47 1.281775988116923220e-47
2.722701308077912774e+00 1.130053670651590684e-45 2.363541087270940643e-47 1.258551813021164884e-47
2.754228703338166273e+00 1.148421754420923358e-45 2.262870370957819939e-47 1.236354402643067913e-47
2.786121168629770661e+00 1.159119618598885783e-45 2.175182270545615701e-47 1.214151706042863749e-47
2.818382931264453717e+00 1.159119618598885783e-45 2.099661041663920829e-47 1.192136167875593589e-47
