6.1849330465640815,1.4129113002795435e-35
6.256551195877305,1.649821651017356e-36
6.328998644274679,4.5600917858188095e-37
6.402284994587018,1.7920834267467935e-37
6.476419960840674,8.535131981931025e-38
6.551413369545122,4.5879525072059967e-38
6.627275160995457,2.679716277628015e-38
6.704015390589966,1.6625201679664735e-38
6.781644230162958,1.0796701625227092e-38
6.8601719693330345,7.266254187233218e-39
6.939609016866965,5.031708339542014e-39
7.019965902059355,3.5661765120383055e-39
7.101253276128297,2.576424165009017e-39
7.1834819136271815,1.891421140759969e-39
7.266662713872834,1.4074165509190271e-39
7.350806702390234,1.0593361716541327e-39
7.435925032373918,8.051760253264452e-40
7.522028986166326,6.171393674378022e-40
7.60912997675327,4.7642552787618835e-40
7.697239549276707,3.700713678191495e-40
7.786369382565039,2.8898478864806034e-40
7.876531290681125,2.2669084679341235e-40
7.967737224488227,1.7851499621674936e-40
8.059999273234078,1.410407524865405e-40
8.153329666153308,1.1174326856475968e-40
8.247740774088404,8.873782856370658e-41
8.34324511112946,7.060471820494315e-41
8.439855336272908,5.626566172802599e-41
8.53758425509944,4.4895580453788096e-41
8.636444821471393,3.585886895267689e-41
8.73645013924976,2.8662899209532124e-41
8.837613464031087,2.2923768510277683e-41
8.939948204904498,1.8340840837597636e-41
9.04346792622905,1.467766603250633e-41
9.148186349431679,1.1747567213292695e-41
9.254117354825949,9.402674693134085e-42
9.361274983451892,7.525525115875775e-42
9.469673438937104,6.022584593330144e-42
9.579327089379454,4.819225479361891e-42
9.690250469251527,3.855809069440419e-42
9.802458281327189,3.0846152846979566e-42
9.915965398630378,2.467425139114131e-42
10.030786866406558,1.9736093415224157e-42
10.146937904116902,1.578611553957763e-42
10.264433907455656,1.262741010543798e-42
10.383290450390788,1.0102088193672564e-42
10.503523287228331,8.083570633359476e-43
10.625148354700569,6.470410428454817e-43
10.748181774078457,5.181335778462714e-43
10.872639853308476,4.151268786196951e-43
10.998539089174214,3.3281259461885713e-43
11.12589616948301,2.6702462188002712e-43
11.254727975277916,2.1443236088924133e-43
11.385051583075251,1.7237456884631922e-43
11.51688426712806,1.387258932964849e-43
11.65024350171581,1.1178972129780175e-43
11.785146963460607,9.021221554441059e-44
11.921612533670183,7.291340180877573e-44
12.059658300708048,5.903197119946823e-44
12.199302562391104,4.788110528260041e-44
12.340563828414972,3.891315275801009e-44
12.483460822807464,3.1691407308975057e-44
12.628012486410396,2.586757667864297e-44
12.774237979390216,2.1163808330472188e-44
12.92215668377762,1.7358359578853494e-44
13.071788206036668,1.4274179806259402e-44
13.223152379663548,1.1769817398399594e-44
13.376269267815534,9.732180895982317e-45
13.531159165970287,8.070777921138342e-45
13.68784260461605,6.713131036131912e-45
13.84634035197289,5.6011303690793736e-45
14.00667341674555,4.688131473608326e-45
14.168863050908088,3.9366458145501694e-45
14.332930752520841,3.316502386497442e-45
14.498898268579953,2.803383812863198e-45
14.6667875978999,2.3776600820118287e-45
14.836620994029426,2.0234588569193168e-45
15.008420968201236,1.7279238530542504e-45
15.182210292315828,1.4806227652665224e-45
15.358012001959864,1.2730741594339069e-45
15.535849399459526,1.0983690460194644e-45
15.715746056969236,9.508678543849295e-46
15.897725819596097,8.259574953520968e-46
16.081812808560514,7.198563476919478e-46
16.268031424393495,6.29457501259759e-46
16.456406350170848,5.52202570059788e-46
16.64696255478496,4.8597995955674656e-46
16.83972529625433,4.290427190594134e-46
17.034720125071566,3.7994209927522605e-46
17.23197288759,3.374737206273648e-46
17.431509729449665,3.00633881917952e-46
17.6333570990428,2.6858403493725003e-46
17.83754175101963,2.406218451827948e-46
18.044090749834588,2.161575729746024e-46
18.25303147333376,1.9469475956360966e-46
18.46439161638371,1.7581440250777656e-46
18.678199194542486,1.5916196391957184e-46
18.89448254777296,1.444366830655582e-46
19.113270344199343,1.3138276605268002e-46
19.334591583907077,1.1978210814561348e-46
19.558475602786753,1.094482691375484e-46
19.78495207642256,1.0022147539971792e-46
20.014051024025775,9.196446463742337e-47
20.24580281241376,8.455902368099479e-47
20.480238160035036,7.790309733116728e-47
20.717388141040985,7.190836867766335e-47
20.957284189404728,6.6498229455510725e-47
21.199958103087642,6.160607372661543e-47
21.445442048254115,5.717386013750809e-47
21.693768563535173,5.315089774090778e-47
21.944970564341446,4.949281830511152e-47
22.199081347226063,4.616070451470261e-47
22.456134594298042,4.3120348764557936e-47
22.716164377686834,4.034162158918948e-47
22.97920516405859,3.779793233048832e-47
23.245291819184626,3.5465767573949746e-47
23.514459612562874,3.3324295293590013e-47
23.786744222092782,3.1355024633997695e-47
24.062181738804405,2.9541512901177877e-47
24.34080867164225,2.786911269450857e-47
24.62266195230448,2.6324753240980455e-47
24.90777894013814,2.4896750931262106e-47
25.196197427091125,2.3574644838644366e-47
25.487955642721495,2.234905365413764e-47
25.783092259264716,2.1211551016290057e-47
26.081646396759623,2.0154556671302899e-47
26.383657628233742,1.9171241282076438e-47
26.68916598494869,1.8255443028227937e-47
26.99821196170625,1.7401594409996337e-47
27.310836522215883,1.6604657899026916e-47
27.62708110452444,1.586006927303431e-47
27.94698762650878,1.5163687635825935e-47
